2096,517214,17.8307,02,82.8582
2114,517234,14.3521,02,79.2466
2127,517235,16.8965,02,78.0321
2133,517236,13.827,02,78.7893
2141,517237,14.755999999999998,02,78.9122
2149,517247,16.38,02,77.94
2172,517257,13.4748,02,78.8101
2190,517277,14.5907,02,79.1542
2198,517280,17.8307,02,82.8582
2203,517291,14.267999999999999,02,78.1988
2212,517297,13.8345,02,78.5635
2224,517299,13.6373,02,78.6299
2230,517305,13.8352,02,78.6339
2235,517319,14.0319,02,78.325
2241,517325,13.5503,02,78.5029
2244,517326,13.6612,02,78.3332
2264,517350,13.6522,02,78.4817
2269,517351,14.9764,02,78.28
2276,517352,14.1124,02,78.4228
2279,517370,14.0319,02,78.325
2291,517390,14.15,02,77.9264
2301,517391,14.587,02,77.6451
2308,517401,12.9001,02,78.4856
2319,517403,12.9001,02,78.4856
2322,517408,12.9001,02,78.4856
2337,517414,14.2214,02,78.7891
2341,517415,13.0922,02,78.6119
2349,517416,13.7398,02,79.5037
2361,517417,13.4746,02,78.457
2369,517418,17.9153,02,78.2339
2380,517419,14.2214,02,78.7891
2387,517421,13.8905,02,78.7308
2396,517422,14.9764,02,78.28
2407,517423,13.8905,02,78.7308
2416,517424,13.0023,02,78.4843
2427,517425,14.1905,02,79.1135
2448,517426,12.7928,02,78.28
2455,517429,13.8905,02,78.7308
2462,517432,13.1835,02,78.6396
2474,517501,13.6355,02,79.4199
2486,517502,12.003,02,78.5987
2492,517503,12.003,02,78.5987
2499,517504,13.6355,02,79.4199
2502,517505,10.9751,02,76.9155
2509,517506,12.003,02,78.5987
2510,517507,9.7657,02,78.6397
2522,517520,13.6368,02,79.5039
2534,517526,14.1008,02,79.4277
2540,517536,17.5371,02,80.6195
2548,517541,13.1084,02,77.1642
2557,517551,13.7368,02,79.2758
2566,517561,14.1134,02,79.7316
2580,517569,14.3156,02,79.1105
2590,517571,13.7368,02,79.2758
2597,517581,13.751,02,79.14699999999999
2603,517582,11.2362,02,77.1051
2614,517583,12.7598,02,75.2017
2624,517584,13.751,02,79.14699999999999
2628,517586,13.751,02,79.14699999999999
2636,517587,12.9184,02,79.1325
2644,517588,13.4379,02,79.9543
2654,517589,11.3797,02,78.7885
2666,517590,13.1956,02,79.9256
2677,517591,12.8894,02,80.1331
2685,517592,13.0425,02,80.0293
2691,517599,13.0425,02,80.0293
2699,517619,13.6932,02,79.5934
2709,517620,22.3761,02,88.1497
2719,517640,17.8307,02,82.8582
2726,517641,15.2637,02,77.8143
2735,517642,15.4335,02,79.0892
2742,517643,10.4667,02,76.2333
2757,517644,13.7551,02,79.7014
2761,517645,18.9108,02,77.5692
2770,518001,15.8276,02,78.0338
2775,518002,15.1706,02,78.0433
2788,518003,15.0958,02,80.0163
2792,518004,15.1284,02,79.2207
2807,518005,15.1284,02,79.2207
2808,518006,14.4521,02,79.9939
2810,518007,15.1284,02,79.2207
2812,518010,17.4363,02,75.649
2820,518101,16.0728,02,78.8692
2821,518102,16.0728,02,78.8692
2822,518112,15.5178,02,78.3485
2832,518122,15.2637,02,77.8143
2843,518123,14.2223,02,79.0409
2856,518124,15.8537,02,77.4849
2877,518134,14.9717,02,79.1169
2894,518135,16.8364,02,82.0287
2901,518145,14.9884,02,78.3913
2904,518155,15.0768,02,77.7118
2913,518165,15.148,02,78.2995
2917,518166,15.0565,02,78.2111
2925,518176,15.424000000000001,02,78.3186
2934,518186,15.314,02,78.5203
2935,518196,15.9819,02,78.0893
2942,518206,15.3263,02,78.4102
2945,518216,18.577,02,80.9077
2956,518217,12.6702,02,79.1844
2964,518218,15.6448,02,77.9717
2973,518220,15.3129,02,77.9755
2983,518221,16.38,02,77.94
3002,518222,14.5983,02,78.6695
3019,518225,15.5555,02,77.8302
3029,518301,15.6251,02,77.2754
3034,518302,15.5632,02,77.2673
3048,518308,15.6329,02,77.1026
3057,518313,15.9378,02,77.1717
3068,518323,14.5377,02,75.016
3078,518333,15.8871,02,77.1204
3084,518343,15.8537,02,77.4849
3088,518344,15.7303,02,77.2371
3099,518345,15.6546,02,77.3832
3105,518346,15.488,02,77.0467
3112,518347,15.4765,02,77.3876
3124,518348,15.2386,02,77.1556
3136,518349,16.1406,02,77.9875
3145,518350,15.4145,02,77.2512
3154,518360,15.770999999999999,02,77.4832
3173,518380,15.3953,02,77.5043
3185,518385,16.9217,02,77.8563
3190,518390,15.1229,02,77.1121
3200,518395,14.2867,02,76.661
3213,518396,14.7884,02,76.9317
3223,518401,17.8067,02,78.5036
3239,518405,15.2346,02,76.4512
3248,518411,12.9855,02,77.5761
3252,518412,12.9855,02,77.5761
3258,518422,16.6155,02,80.1427
3279,518432,12.998,02,79.1435
3285,518442,15.7584,02,78.191
3289,518452,15.2427,02,78.6045
3299,518462,14.7759,02,78.1949
3313,518463,15.7145,02,77.5954
3324,518464,15.6819,02,77.7714
3332,518465,15.5382,02,77.5503
3345,518466,17.4673,02,78.8273
3352,518467,13.9835,02,77.7729
3364,518468,17.4692,02,78.6427
3374,518501,15.4888,02,78.4865
3379,518502,15.3532,02,78.5216
3402,518508,22.4366,02,71.9214
3411,518510,17.2513,02,78.2458
3416,518511,15.6206,02,78.4374
3424,518512,16.3591,02,78.1474
3428,518513,16.3078,02,78.0179
3433,518523,14.6385,02,78.5397
3442,518533,14.689,02,78.80199999999999
3455,518543,15.1244,02,78.7361
3476,518553,14.9637,02,78.5902
3487,518563,15.3215,02,78.5342
3490,518573,17.0833,02,81.9
3498,518583,16.8178,02,80.9691
3509,518593,17.211,02,78.2291
3515,518594,15.8028,02,79.5998
3520,518598,15.4036,02,78.0514
3526,518599,15.5,02,78.0972
3532,518674,15.5618,02,78.1539
3536,520001,16.5193,02,80.6305
3542,520002,16.5,02,80.6333
3548,520003,16.9578,02,81.4197
3552,520004,16.5167,02,80.6667
3554,520007,23.4058,02,88.4907
3560,520008,16.9578,02,81.4197
3562,520010,16.4908,02,80.6723
3567,520011,16.51,02,80.6276
3570,520012,16.5004,02,80.5942
3577,520013,16.51,02,80.6276
3579,520015,16.5482,02,80.6495
3582,521001,16.1875,02,81.1389
3593,521002,17.65,02,82.9
3606,521003,15.2427,02,78.6045
3619,521101,16.5409,02,80.8021
3631,521102,16.3091,02,80.5674
3634,521104,16.3091,02,80.5674
3637,521105,17.6667,02,82.2333
3646,521106,16.3091,02,80.5674
3654,521107,16.3091,02,80.5674
3656,521108,16.3091,02,80.5674
3658,521109,16.3091,02,80.5674
3664,521110,16.1169,02,80.2376
3671,521111,16.1169,02,80.2376
3681,521120,17.8297,02,82.9377
3697,521121,16.0215,02,80.9181
3698,521122,16.422,02,81.4413
3710,521125,16.422,02,81.4413
3716,521126,16.422,02,81.4413
3721,521130,14.4022,02,80.155
3724,521131,8.6231,02,76.85300000000001
3731,521132,16.1964,02,80.8467
3738,521133,16.15,02,80.2667
3742,521134,14.4022,02,80.155
3744,521135,14.4022,02,80.155
3747,521136,14.4022,02,80.155
3752,521137,14.4022,02,80.155
3753,521138,14.4022,02,80.155
3757,521139,17.8297,02,82.9377
3760,521148,15.9959,02,79.4363
3763,521149,15.7752,02,77.8059
3768,521150,13.2105,02,79.0956
3775,521151,16.45,02,80.7833
3786,521153,16.0094,02,80.1904
3787,521156,16.2667,02,81.0333
3792,521157,16.0094,02,80.1904
3803,521158,16.0094,02,80.1904
3806,521162,15.7178,02,79.3128
3810,521163,16.0398,02,80.0793
3816,521164,16.0398,02,80.0793
3819,521165,16.3619,02,80.8457
3829,521170,16.9279,02,80.148
3835,521175,16.8938,02,80.0981
3846,521178,17.3492,02,78.8228
3855,521180,16.6419,02,80.4899
3865,521181,16.5127,02,81.0279
3874,521182,16.6419,02,80.4899
3885,521183,16.6419,02,80.4899
3891,521185,16.7194,02,80.1671
3916,521190,15.8778,02,77.9403
3930,521201,16.7881,02,80.8465
3935,521202,17.2833,02,82.4
3942,521207,16.8178,02,80.9691
3952,521211,17.590999999999998,02,81.0014
3965,521212,17.9883,02,78.6117
3970,521213,17.2333,02,82.1333
3983,521214,17.25,02,81.6333
3994,521215,16.9333,02,82.2333
4006,521225,16.5414,02,80.5785
4007,521226,15.6938,02,80.0981
4008,521227,16.8364,02,82.0287
4023,521228,15.6938,02,80.0981
4028,521229,14.4507,02,78.6593
4038,521230,16.7,02,81.4667
4052,521235,17.0903,02,80.5481
4063,521241,16.5738,02,80.5685
4067,521245,15.6523,02,78.998
4072,521246,15.6523,02,78.998
4074,521247,14.7308,02,77.4275
4082,521250,11.3797,02,78.7885
4089,521256,11.3797,02,78.7885
4097,521260,15.9748,02,80.5084
4103,521261,15.9748,02,80.5084
4106,521263,15.9748,02,80.5084
4111,521286,16.6978,02,80.1247
4116,521301,16.6825,02,81.6148
4123,521311,17.0306,02,79.9093
4127,521312,17.0306,02,79.9093
4134,521321,13.5166,02,80.0863
4145,521322,17.0763,02,78.8039
4150,521323,17.0763,02,78.8039
4156,521324,15.4714,02,79.8038
4173,521325,22.1953,02,70.8832
4187,521326,17.0763,02,78.8039
4193,521327,17.0763,02,78.8039
4200,521328,22.4211,02,79.4109
4209,521329,14.25,02,79.75
4220,521330,23.3356,02,72.7873
4225,521331,16.910999999999998,02,79.8427
4231,521332,17.8674,02,79.2044
4236,521333,16.8178,02,80.9691
4247,521340,16.5833,02,81.3
4256,521343,15.445,02,80.1187
4264,521344,17.5167,02,82.6333
4274,521345,16.5409,02,80.8021
4285,521356,16.35,02,81.05
4290,521366,14.1566,02,79.7989
4306,521369,16.624000000000002,02,81.5053
4314,521390,17.0306,02,79.9093
4316,521401,17.5019,02,80.4059
4324,521402,18.0057,02,80.2895
4334,521403,16.9982,02,80.5224
4343,521456,17.5019,02,80.4059
4350,521457,17.5019,02,80.4059
4354,522001,16.2997,02,80.4573
4362,522002,16.2997,02,80.4573
4365,522003,16.2997,02,80.4573
4371,522004,16.2997,02,80.4573
4376,522005,16.2997,02,80.4573
4381,522006,16.2997,02,80.4573
4384,522007,16.2997,02,80.4573
4388,522009,16.2997,02,80.4573
4391,522015,16.374000000000002,02,80.3585
4396,522016,16.374000000000002,02,80.3585
4406,522017,16.374000000000002,02,80.3585
4419,522018,16.374000000000002,02,80.3585
4428,522019,16.374000000000002,02,80.3585
4439,522020,10.0233,02,78.7691
4447,522034,13.9835,02,77.7729
4452,522101,15.9044,02,80.4675
4456,522102,15.9044,02,80.4675
4461,522111,16.7,02,81.4667
4470,522112,14.9646,02,80.3374
4476,522113,15.9928,02,80.3796
4483,522124,17.65,02,82.9
4498,522201,16.2425,02,80.6398
4505,522202,16.2425,02,80.6398
4512,522211,15.782,02,80.3066
4516,522212,15.782,02,80.3066
4535,522213,15.782,02,80.3066
4542,522233,16.2465,02,80.3847
4549,522234,16.2465,02,80.3847
4554,522235,14.2187,02,79.7022
4564,522236,16.4184,02,80.4548
4569,522237,16.8652,02,80.5889
4580,522256,16.1026,02,80.7807
4586,522257,14.4507,02,78.6593
4592,522258,15.2766,02,79.72
4596,522259,15.2766,02,79.72
4605,522261,16.0023,02,80.7939
4615,522262,15.9863,02,80.7583
4625,522264,16.0023,02,80.7939
4635,522265,16.0184,02,80.8296
4652,522268,16.0023,02,80.7939
4660,522301,16.2292,02,79.7756
4668,522302,15.5477,02,78.97800000000001
4674,522303,16.2246,02,80.3541
4678,522304,16.2704,02,80.7523
4685,522305,16.2246,02,80.3541
4692,522306,16.2669,02,80.5649
4697,522307,16.3052,02,80.6182
4701,522308,16.2246,02,80.3541
4703,522309,16.1388,02,80.124
4711,522310,15.9748,02,80.5084
4717,522311,15.7747,02,80.4315
4722,522312,15.7747,02,80.4315
4726,522313,15.7747,02,80.4315
4732,522314,15.445,02,80.1187
4737,522315,15.7747,02,80.4315
4743,522316,15.7747,02,80.4315
4749,522317,15.7747,02,80.4315
4753,522318,15.7747,02,80.4315
4758,522324,16.1834,02,80.7966
4766,522325,16.0341,02,80.6047
4770,522329,16.1087,02,80.7007
4775,522330,16.3271,02,80.628
4782,522341,16.125999999999998,02,80.4341
4787,522401,16.5485,02,80.5289
4791,522402,16.471,02,80.2568
4807,522403,16.3939,02,80.1514
4809,522408,15.2427,02,78.6045
4819,522409,17.8704,02,82.3518
4828,522410,16.6096,02,80.3551
4847,522411,16.3991,02,80.3765
4861,522412,17.4886,02,78.6021
4872,522413,16.5333,02,79.9
4885,522414,16.6685,02,79.8174
4898,522415,16.7284,02,81.3799
4909,522421,16.5525,02,79.5533
4918,522426,16.5409,02,80.8021
4931,522435,15.6384,02,80.0146
4936,522436,18.027,02,80.7773
4945,522437,16.3677,02,80.0061
4952,522438,14.82,02,78.5791
4960,522439,16.3677,02,80.0061
4962,522501,16.4622,02,80.6179
4969,522502,16.4882,02,80.5571
4978,522503,16.4035,02,80.5585
4983,522508,16.3816,02,80.4861
4988,522509,15.8845,02,79.9127
4996,522510,16.0892,02,80.3006
4997,522529,16.2908,02,80.2623
5007,522549,13.8408,02,79.041
5024,522601,12.9913,02,77.5578
5029,522603,16.6166,02,81.2746
5044,522611,16.1388,02,80.124
5052,522612,15.8916,02,78.6142
5064,522613,15.583,02,79.7572
5072,522614,17.8704,02,82.3518
5085,522615,15.4912,02,79.7554
5099,522616,17.2833,02,82.4
5112,522617,15.4988,02,79.6004
5120,522619,12.9184,02,79.1325
5124,522626,15.7006,02,79.7263
5129,522646,16.0142,02,79.8148
5138,522647,16.0518,02,79.7402
5158,522649,15.9766,02,79.8895
5167,522657,15.8899,02,79.2066
5174,522658,16.2292,02,79.7756
5182,522659,14.2696,02,79.1008
5189,522660,16.9853,02,80.6534
5201,522661,16.6332,02,80.1517
5204,522663,16.2811,02,79.6499
5210,523001,15.5064,02,80.0487
5221,523002,15.5064,02,80.0487
5224,523101,13.4492,02,79.1175
5240,523104,15.1306,02,79.3427
5242,523105,15.2154,02,79.9039
5247,523108,17.2513,02,78.2458
5261,523109,15.2725,02,79.7992
5275,523110,15.0931,02,79.4757
5286,523111,17.2513,02,78.2458
5297,523112,15.3311,02,78.8977
5312,523113,15.1726,02,79.8225
5325,523114,15.3874,02,79.3967
5330,523115,14.1113,02,79.8932
5337,523116,15.1693,02,79.6846
5345,523117,15.3874,02,79.3967
5353,523135,15.6947,02,80.2425
5356,523155,15.8246,02,80.3521
5360,523156,15.8119,02,80.3812
5361,523157,15.7991,02,80.4102
5371,523165,15.5826,02,80.3631
5373,523166,15.5826,02,80.3631
5376,523167,15.8273,02,80.1916
5384,523168,15.5826,02,80.3631
5386,523169,14.4219,02,79.7921
5403,523170,15.4178,02,79.8295
5408,523171,15.4178,02,79.8295
5414,523180,15.5806,02,80.1477
5419,523181,15.7259,02,80.2545
5423,523182,15.5042,02,80.1285
5429,523183,15.2963,02,80.1139
5436,523184,15.2963,02,80.1139
5438,523185,13.6399,02,79.7315
5441,523186,15.2963,02,80.1139
5446,523187,15.782,02,80.3066
5449,523190,15.8826,02,80.1484
5456,523201,17.2513,02,78.2458
5477,523211,15.6018,02,80.0738
5488,523212,15.3282,02,79.6652
5500,523213,15.6073,02,79.8552
5503,523214,15.8028,02,79.5998
5506,523223,14.2696,02,79.1008
5514,523224,15.35,02,79.2333
5525,523225,15.5405,02,79.9456
5538,523226,15.4023,02,79.4934
5549,523227,15.4023,02,79.4934
5558,523228,15.4703,02,79.2742
5568,523230,15.4059,02,79.5027
5569,523240,17.2373,02,78.3992
5586,523241,15.6312,02,79.5279
5597,523245,15.5042,02,79.8104
5605,523246,14.3817,02,79.4629
5618,523247,13.1214,02,80.1561
5630,523252,15.3104,02,80.0905
5636,523253,15.3307,02,80.262
5648,523254,15.2289,02,79.4044
5664,523260,16.0546,02,77.9391
5674,523261,15.8704,02,80.3253
5686,523262,15.8704,02,80.3253
5693,523263,15.8704,02,80.3253
5703,523264,16.6798,02,81.422
5716,523265,15.8055,02,79.7989
5726,523270,16.1956,02,80.9681
5740,523271,16.1956,02,80.9681
5755,523272,16.1956,02,80.9681
5766,523273,15.4165,02,79.9264
5770,523274,15.3404,02,80.0403
5782,523279,17.8297,02,82.9377
5789,523280,14.2187,02,79.7022
5792,523281,14.7668,02,79.8136
5800,523286,15.465,02,80.1536
5805,523291,15.0517,02,80.0034
5810,523292,15.1,02,80.05
5820,523301,15.5611,02,80.1844
5839,523302,15.5356,02,79.6796
5847,523303,16.0292,02,79.9441
5859,523304,14.9299,02,79.4138
5874,523305,16.159000000000002,02,79.1889
5890,523315,15.7404,02,79.2706
5900,523316,15.7404,02,79.2706
5903,523320,15.8833,02,79.2845
5915,523326,15.9978,02,79.4556
5926,523327,16.05,02,79.3167
5943,523328,15.5405,02,79.9456
5953,523329,16.8364,02,82.0287
5964,523330,14.9764,02,78.28
5977,523331,15.8638,02,78.9161
5991,523332,14.9764,02,78.28
5999,523333,15.6934,02,78.9819
6016,523334,15.5936,02,79.2779
6023,523335,15.7989,02,78.9089
6028,523336,16.8081,02,78.8905
6037,523346,15.6892,02,79.1881
6047,523356,18.4059,02,78.6305
6055,523357,15.3833,02,78.8333
6068,523367,15.3311,02,78.8977
6075,523368,15.4564,02,79.0385
6083,523369,15.8638,02,78.9161
6089,523370,19.8776,02,75.3423
6097,523371,15.7178,02,79.3128
6103,523372,15.2078,02,77.3784
6111,523373,10.027999999999999,02,77.4801
6121,524001,14.4536,02,79.9867
6127,524002,13.0169,02,77.5461
6146,524003,14.4351,02,79.9676
6159,524004,14.306,02,79.9674
6170,524005,14.5364,02,79.7639
6171,524101,17.4799,02,79.8163
6177,524121,12.4543,02,80.1302
6191,524123,13.5582,02,78.9992
6201,524124,13.640999999999998,02,80.1301
6205,524126,14.1134,02,79.7316
6220,524127,12.4167,02,79.9
6230,524129,13.482999999999999,02,79.903
6237,524131,22.8517,02,86.0519
6250,524132,13.9607,02,79.5802
6267,524134,17.1311,02,80.4525
6276,524137,17.0162,02,81.7293
6288,524142,15.9766,02,79.8895
6300,524152,14.8052,02,80.0724
6307,524201,14.9158,02,79.9912
6314,524203,17.65,02,82.9
6324,524221,14.3817,02,79.4629
6332,524222,17.0544,02,80.5635
6340,524223,14.8518,02,79.8459
6357,524224,14.5235,02,79.6964
6364,524225,17.0544,02,80.5635
6373,524226,16.0177,02,80.1409
6381,524227,16.0177,02,80.1409
6391,524228,17.1333,02,79.7054
6404,524230,14.8039,02,79.3425
6416,524234,14.7913,02,80.0956
6425,524236,14.7913,02,80.0956
6435,524239,15.9244,02,80.7823
6449,524240,14.1566,02,79.7989
6459,524301,14.6039,02,79.6338
6465,524302,14.5704,02,79.4073
6480,524303,14.6039,02,79.6338
6487,524304,14.6039,02,79.6338
6494,524305,14.6039,02,79.6338
6506,524306,14.6039,02,79.6338
6514,524307,14.7,02,79.4643
6529,524308,14.5851,02,79.7462
6544,524309,14.4789,02,79.8218
6556,524310,14.7987,02,80.4095
6565,524311,9.2757,02,79.1236
6574,524312,15.2,02,79.6
6582,524313,14.5237,02,80.1521
6591,524314,14.7987,02,80.4095
6600,524315,15.0901,02,80.1084
6613,524316,14.5669,02,80.00399999999999
6624,524317,14.2733,02,79.7368
6630,524318,17.1922,02,82.7524
6641,524320,14.3696,02,79.8555
6651,524321,15.2148,02,79.3282
6658,524322,15.890999999999998,02,77.8263
6670,524323,16.2292,02,79.7756
6678,524341,14.5188,02,79.5668
6689,524342,14.3855,02,79.5635
6692,524343,14.6036,02,79.9109
6706,524344,14.4489,02,79.4265
6714,524345,14.2165,02,79.8243
6729,524346,14.6036,02,79.9109
6738,524366,13.5166,02,80.0863
6745,524401,13.5717,02,80.1462
6749,524402,14.032,02,79.872
6760,524403,14.0427,02,79.5118
6771,524404,13.969000000000001,02,79.5994
6782,524405,14.3097,02,79.803
6797,524406,14.1875,02,79.8255
6805,524407,13.9498,02,79.7
6821,524408,17.9797,02,78.0775
6831,524409,14.2957,02,79.7377
6840,524410,14.0689,02,79.4673
6846,524411,14.0689,02,79.4673
6853,524412,14.1664,02,79.9837
6864,524413,10.8852,02,78.358
6871,524414,15.7961,02,79.2052
6880,524415,13.5582,02,78.9992
6887,524421,14.0492,02,79.5007
6898,530001,17.6801,02,83.2016
6901,530002,17.6852,02,83.25299999999999
